id,created_date,closing_date,current_price,side,sale_kind,payment_token_contract,base_price,creator_fee,sale_duration,animation,external_link_boolean,description_boolean
1418598015,2021-10-31T16:30:16.712704,2021-11-01T00:30:10,3.0015000000000004e+19,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",30015000000000003000,500.0,0 days 07:59:53.287296,False,False,False
1418598014,2021-10-31T16:30:16.703966,2021-10-31T20:30:07,8.63e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",863000000000000000,500.0,0 days 03:59:50.296034,True,True,False
1418598013,2021-10-31T16:30:16.695373,2021-11-01T04:29:50,1.45e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",1450000000000000000,750.0,0 days 11:59:33.304627,False,False,True
1418598012,2021-10-31T16:30:16.694462,2021-11-01T04:16:54,2.021e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",202100000000000000,500.0,0 days 11:46:37.305538,False,False,True
1418598011,2021-10-31T16:30:16.694824,2021-10-31T17:45:08,2.2127e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",2212700000000000000,1000.0,0 days 01:14:51.305176,False,True,True
1418598010,2021-10-31T16:30:16.690596,2021-10-31T20:30:14,1.3140000000000002e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",131400000000000020,500.0,0 days 03:59:57.309404,False,True,True
1418598009,2021-10-31T16:30:16.688690,2021-10-31T20:00:00,3.314759999999996e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",3314759999999996000,500.0,0 days 03:29:43.311310,False,False,False
1418598008,2021-10-31T16:30:16.688961,2021-11-14T16:29:00,3.01e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",301000000000000000,750.0,13 days 23:58:43.311039,False,True,True
1418598007,2021-10-31T16:30:16.686441,2021-10-31T20:30:14,3.3067999999999995e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",3306799999999999500,750.0,0 days 03:59:57.313559,False,False,False
1418598005,2021-10-31T16:30:16.681931,2021-10-31T20:30:15,7.72e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",772000000000000000,500.0,0 days 03:59:58.318069,False,False,True
1418598004,2021-10-31T16:30:16.681958,2021-10-31T20:30:14,1.123e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",112300000000000010,650.0,0 days 03:59:57.318042,False,False,True
1418598003,2021-10-31T16:30:16.678588,2021-10-31T20:15:39,6.35e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",635000000000000000,750.0,0 days 03:45:22.321412,False,False,False
1418598002,2021-10-31T16:30:16.667705,2021-10-31T22:30:08,1.381276056e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",1381276056000000000,650.0,0 days 05:59:51.332295,False,True,True
1418598001,2021-10-31T16:30:16.667718,2021-10-31T20:30:10,1.4677e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",1467700000000000000,250.0,0 days 03:59:53.332282,False,False,False
1418598000,2021-10-31T16:30:16.666505,,5e+16,1,0,"{'id': 1, 'symbol': 'ETH', 'address': '0x0000000000000000000000000000000000000000', 'image_url': 'https://storage.opensea.io/files/6f8e2979d428180222796ff4a33ab929.svg', 'name': 'Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4224.770000000000437000'}",50000000000000000,250.0,,False,False,True
1418597999,2021-10-31T16:30:16.663750,2021-10-31T20:30:14,1.16e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",116000000000000000,750.0,0 days 03:59:57.336250,False,False,True
1418597998,2021-10-31T16:30:16.652102,2021-10-31T22:20:31,2.63e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",263000000000000000,500.0,0 days 05:50:14.347898,False,True,True
1418597997,2021-10-31T16:30:16.647353,2021-10-31T20:30:10,2.834e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",283400000000000000,500.0,0 days 03:59:53.352647,False,True,True
1418597996,2021-10-31T16:30:16.646379,2021-10-31T17:30:15,6.039699999999999e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",6039699999999999000,750.0,0 days 00:59:58.353621,False,False,True
1418597995,2021-10-31T16:30:16.637698,2021-10-31T20:00:00,3.300599999999998e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",3300599999999998000,500.0,0 days 03:29:43.362302,False,False,False
1418597994,2021-10-31T16:30:16.635771,2021-10-31T20:00:00,3.3167499999999974e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",3316749999999997600,500.0,0 days 03:29:43.364229,False,False,False
1418597993,2021-10-31T16:30:16.630518,2021-10-31T17:59:57,1.6425e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",164250000000000000,750.0,0 days 01:29:40.369482,False,False,True
1418597992,2021-10-31T16:30:16.625036,2021-10-31T20:30:11,2.187e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",218700000000000000,750.0,0 days 03:59:54.374964,True,False,False
1418597991,2021-10-31T16:30:16.618964,2021-10-31T20:30:11,2.595e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",259500000000000000,750.0,0 days 03:59:54.381036,False,False,False
1418597990,2021-10-31T16:30:16.603050,2021-10-31T22:20:00,1.36e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",1360000000000000000,650.0,0 days 05:49:43.396950,False,True,True
1418597989,2021-10-31T16:30:16.512198,2021-10-31T17:30:15,6.049999999999999e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",6049999999999999000,750.0,0 days 00:59:58.487802,False,False,True
1418597988,2021-10-31T16:30:16.467875,2021-10-31T20:30:14,1.0087e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",1008700000000000000,250.0,0 days 03:59:57.532125,False,False,True
1418597987,2021-10-31T16:30:16.442931,2021-10-31T20:30:14,1.461e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",146100000000000000,750.0,0 days 03:59:57.557069,False,False,True
1418597986,2021-10-31T16:30:16.424469,2021-10-31T20:30:13,6.898e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",689800000000000000,750.0,0 days 03:59:56.575531,True,True,False
1418597985,2021-10-31T16:30:16.419736,2021-10-31T20:30:14,9.822e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",982200000000000000,1000.0,0 days 03:59:57.580264,True,True,True
1418597984,2021-10-31T16:30:16.411091,2021-10-31T20:30:14,1.168e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",116800000000000000,650.0,0 days 03:59:57.588909,False,False,True
1418597983,2021-10-31T16:30:16.406009,2021-10-31T20:30:07,6.53e+16,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",65300000000000000,750.0,0 days 03:59:50.593991,False,True,False
1418597982,2021-10-31T16:30:16.405292,2021-10-31T21:23:59,1.5219e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",1521900000000000000,500.0,0 days 04:53:42.594708,False,False,True
1418597981,2021-10-31T16:30:16.402030,2021-10-31T20:00:00,3.3005599999999974e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",3300559999999997300,500.0,0 days 03:29:43.597970,False,False,False
1418597980,2021-10-31T16:30:16.389408,2021-10-31T20:30:14,2.509e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",250900000000000000,750.0,0 days 03:59:57.610592,False,False,False
1418597979,2021-10-31T16:30:16.388400,2021-10-31T20:16:31,1.287e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",128700000000000000,1000.0,0 days 03:46:14.611600,False,True,True
1418597978,2021-10-31T16:30:16.383515,2021-10-31T20:30:14,1.28e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",128000000000000000,500.0,0 days 03:59:57.616485,False,True,True
1418597977,2021-10-31T16:30:16.382440,2021-10-31T20:30:14,4.087e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",408700000000000000,500.0,0 days 03:59:57.617560,False,False,True
1418597976,2021-10-31T16:30:16.376377,2021-10-31T20:30:14,1.6379e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",1637900000000000000,250.0,0 days 03:59:57.623623,False,False,True
1418597975,2021-10-31T16:30:16.376840,2021-10-31T17:30:14,1.442e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",1442000000000000000,550.0,0 days 00:59:57.623160,False,True,False
1418597974,2021-10-31T16:30:16.376237,2021-10-31T20:30:14,1.2285e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",1228500000000000000,750.0,0 days 03:59:57.623763,False,False,True
1418597973,2021-10-31T16:30:16.364767,2021-10-31T20:30:10,8.270000000000002e+16,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",82700000000000010,750.0,0 days 03:59:53.635233,False,False,True
1418597972,2021-10-31T16:30:16.359413,2021-11-01T02:00:00,3.0012e+19,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",30012000000000000000,500.0,0 days 09:29:43.640587,False,False,False
1418597971,2021-10-31T16:30:16.357059,2021-10-31T20:30:06,6.054699999999999e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",6054699999999999000,750.0,0 days 03:59:49.642941,False,False,True
1418597970,2021-10-31T16:30:16.355150,2021-10-31T20:29:55,4.216e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",421600000000000000,750.0,0 days 03:59:38.644850,False,True,True
1418597969,2021-10-31T16:30:16.357858,2021-10-31T20:30:14,3.0695e+19,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",30695000000000000000,1000.0,0 days 03:59:57.642142,True,True,True
1418597968,2021-10-31T16:30:16.346393,2021-10-31T20:40:00,3.309539999999997e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",3309539999999997000,500.0,0 days 04:09:43.653607,False,False,False
1418597967,2021-10-31T16:30:16.342666,2021-10-31T20:00:00,3.08952e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",3089520000000000000,500.0,0 days 03:29:43.657334,False,False,False
1418597966,2021-10-31T16:30:16.340631,2021-10-31T20:30:10,8.84e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",884000000000000000,1000.0,0 days 03:59:53.659369,False,True,True
1418597965,2021-10-31T16:30:16.333557,2021-10-31T20:30:10,1.7264e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",1726400000000000000,1000.0,0 days 03:59:53.666443,False,True,True
1418597964,2021-10-31T16:30:16.327277,2021-10-31T21:23:59,1.5319e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",1531900000000000000,500.0,0 days 04:53:42.672723,False,False,True
1418597963,2021-10-31T16:30:16.323616,2021-10-31T20:30:09,1.296e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",129600000000000000,1000.0,0 days 03:59:52.676384,True,False,True
1418597962,2021-10-31T16:30:16.320946,2021-10-31T20:30:14,9.88e+16,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",98800000000000000,750.0,0 days 03:59:57.679054,True,True,True
1418597961,2021-10-31T16:30:16.316534,2021-11-01T05:50:14,4.002e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",4002000000000000000,1000.0,0 days 13:19:57.683466,False,False,True
1418597960,2021-10-31T16:30:16.288039,2021-10-31T20:30:14,4.20001e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",420001000000000000,500.0,0 days 03:59:57.711961,True,False,True
1418597959,2021-10-31T16:30:16.276946,2021-11-01T00:30:14,3.3015e+19,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",33014999999999996000,500.0,0 days 07:59:57.723054,False,False,False
1418597958,2021-10-31T16:30:16.276519,2021-11-01T02:29:56,1.2712e+18,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",1271199999999999900,950.0,0 days 09:59:39.723481,False,False,True
1418597957,2021-10-31T16:30:16.247661,2021-10-31T20:30:14,6.07e+17,0,0,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4216.619999999999891000'}",607000000000000000,1250.0,0 days 03:59:57.752339,False,True,True
